俄语翻译,计算机软件,广东星特烁装备科技有限公司,本科,1-2万,1年,东莞
生产主管,机械/设备/重工,无锡瑞美科斯车轮有限公司,大专,1-1.2万·13薪,5-7年,无锡
1688销售(运营),家具/家电/玩具/礼品,东莞市侨城里实业发展有限公司,大专,5千-1万,3-4年,东莞
普工/操作工,电子技术/半导体/集成电路,东莞市慧彤电子有限公司,初中及以下,4.5-6千,无需经验,东莞
安装售后主管,贸易/进出口,大连北振机电设备有限公司,中技/中专,4-6千,2年,大连
财务-会计,电子技术/半导体/集成电路,深圳市伟德时代电路有限公司,大专,4.5-6千,2年,深圳
品质主管/经理,原材料和加工,芜湖巨智塑胶制品有限公司,大专,8千-1.2万,5-7年,芜湖
女装/视觉设计总监,互联网/电子商务,广州哥弟真的好贸易有限公司,本科,25-50万/年,5-7年,广州
新能源汽车销售顾问,汽车,湖北爱康汽车贸易有限公司,大专,8千-1.6万,1年,孝感
电话销售 储备经理，不限经验,房地产,成都汇天创房地产营销策划有限公司盛和一路分公司,,6千-1.2万,无需经验,成都
外贸业务总监,贸易/进出口,南京哲成贸易有限公司,大专,15-18万/年,5-7年,南京
生产组长,电子技术/半导体/集成电路,深圳市琦沃科技发展有限公司,高中,6-8千,3-4年,深圳
电商客服,互联网/电子商务,广东小霸王实业有限公司,高中,5-7千,1年,深圳
厨师,服装/纺织/皮革,东莞市科迪实业有限公司,,6.5-8千,2年,东莞
注塑工艺员,汽车,重庆双英汽车配件制造有限公司,,4.5-6千,2年,重庆
品质主管,机械/设备/重工,宏达机械制造（河源）有限公司,大专,6-8千,2年,河源
抖音客服,互联网/电子商务,广东小霸王实业有限公司,高中,5-7千,1年,深圳
电工,物业管理/商业中心,深圳沙井义乌商贸城管理有限公司,高中,5-5.5千,1年,深圳
设备维修技术员,汽车,重庆双英汽车配件制造有限公司,中技/中专,5-7千,3-4年,重庆
外贸跟单,服装/纺织/皮革,佛山市戴德包袋有限公司,本科,6-8千,2年,佛山
仓库发货员,互联网/电子商务,广东小霸王实业有限公司,高中,4.5-6千,1年,深圳
注塑工,家具/家电/玩具/礼品,武汉市鼎烽塑胶有限公司,中技/中专,5-6千,1年,武汉
SQE工程师,汽车,重庆双英汽车配件制造有限公司,大专,7-8.5千,2年,重庆
网约车爆单急需招募司机,交通/运输/物流,广州优途出行科技有限公司,,1.2-1.5万,无需经验,广州
网页设计/平面设计,电子技术/半导体/集成电路,巢爱我（常州）技术有限公司,大专,5千-1万,1年,常州
市场营销总监,环保,澳克莱环境科技股份有限公司,本科,30-40万/年,5-7年,宁波
维修电工,环保,深圳市朗坤环境集团股份有限公司,中技/中专,8千-1万·13薪,3-4年,广州
质检员,家居/室内设计/装潢,广州奥舒普门窗有限公司,高中,4.5-6千,2年,广州
FPC组装（1-2名）,电子技术/半导体/集成电路,深圳有泽芯材科技有限公司,中技/中专,5-5.8千,3-4年,深圳
PMC专员,环保,澳克莱环境科技股份有限公司,大专,6-8千,2年,宁波
操作工,服装/纺织/皮革,苏州川海服饰有限公司,,6-8千,无需经验,苏州
大区经理,家居/室内设计/装潢,广州奥舒普门窗有限公司,本科,7千-1万,2年,广州
外贸业务经理,家具/家电/玩具/礼品,佛山市金星徽电器有限公司,大专,1.5-2万,1年,佛山
商务司机,环保,澳克莱环境科技股份有限公司,中技/中专,5-6千,5-7年,宁波
助理,服装/纺织/皮革,苏州川海服饰有限公司,大专,1-1.5万,无需经验,苏州
员工食堂厨师,汽车,深圳市汉东汽车贸易有限公司,,4-4.5千,2年,深圳
国内销售主管,家具/家电/玩具/礼品,佛山市金星徽电器有限公司,大专,1-1.5万,3-4年,佛山
资深包装设计师,快速消费品(食品、饮料、化妆品),广东艾圣日用化学品有限公司,大专,8千-1.4万,3-4年,广州
销售业务员(可接受应届毕业生）,服装/纺织/皮革,苏州川海服饰有限公司,大专,1-1.5万,无需经验,苏州
注塑部技术员,电子技术/半导体/集成电路,东莞市誉晟电子科技有限公司,高中,5-8千,5-7年,东莞
高级外贸业务员,机械/设备/重工,宁波市旭马吊索工具有限公司,本科,15-30万/年,3-4年,宁波
教务主管,教育/培训/院校,无锡市凯曼教育培训中心有限公司,大专,4.5-8千,1年,无锡
助理,服装/纺织/皮革,苏州川海服饰有限公司,大专,8千-1万,无需经验,苏州
开业专员（零食连锁店）,互联网/电子商务,云南良品小匠商业管理有限公司,中技/中专,4-8千,1年,昆明
普工,机械/设备/重工,宁波市旭马吊索工具有限公司,,5-8千,无需经验,宁波
产品外观设计师（化妆品）,互联网/电子商务,广州凯齐化妆品有限公司,大专,9千-1.4万,2年,广州
设计助理（五险一金、食宿）,服装/纺织/皮革,马天奴时尚（深圳）有限公司,大专,5-6千,2年,深圳
电气工程师,物业管理/商业中心,深圳市银典物业管理服务有限责任公司,大专,7千-1.2万,2年,肇庆
PMC计划员,快速消费品(食品、饮料、化妆品),广州众彩生物科技有限公司,高中,4.5-6千,3-4年,广州
产品专员/开发专员,互联网/电子商务,广州凯齐化妆品有限公司,中技/中专,5-7千,1年,广州
小红书运营,服装/纺织/皮革,马天奴时尚（深圳）有限公司,大专,1-1.5万,3-4年,深圳
财务-会计,电子技术/半导体/集成电路,深圳市伟德时代电路有限公司,大专,4.5-6千,2年,深圳
PMC主管,汽车,深圳市天丽汽车电子科技有限公司,大专,8千-1.3万,5-7年,深圳
仓库管理员,互联网/电子商务,广州哥弟真的好贸易有限公司,高中,4.5-5.5千,1年,广州
生产组长,电子技术/半导体/集成电路,深圳市琦沃科技发展有限公司,高中,6-8千,3-4年,深圳
电商客服,互联网/电子商务,广东小霸王实业有限公司,高中,5-7千,1年,深圳
设备维修技术员,汽车,重庆双英汽车配件制造有限公司,中技/中专,5-7千,3-4年,重庆
品质主管,机械/设备/重工,宏达机械制造（河源）有限公司,大专,6-8千,2年,河源
外贸跟单,服装/纺织/皮革,佛山市戴德包袋有限公司,本科,6-8千,2年,佛山
抖音客服,互联网/电子商务,广东小霸王实业有限公司,高中,5-7千,1年,深圳
注塑模具工程师,汽车,重庆双英汽车配件制造有限公司,大专,8千-1万,3-4年,重庆
注塑工,家具/家电/玩具/礼品,武汉市鼎烽塑胶有限公司,中技/中专,5-6千,1年,武汉
英语翻译,服装/纺织/皮革,佛山市戴德包袋有限公司,本科,6-8.5千,2年,佛山
仓库发货员,互联网/电子商务,广东小霸王实业有限公司,高中,4.5-6千,1年,深圳
先期质量工程师,汽车,重庆双英汽车配件制造有限公司,大专,8千-1万,3-4年,重庆
销售经理,服装/纺织/皮革,西安丽迈服饰有限公司,大专,1.5-2万,5-7年,西安
交五险商超巡店理货员(江岸江汉片区),快速消费品(食品、饮料、化妆品),武汉市友者友德商贸有限公司,初中及以下,3-4.5千,无需经验,武汉
保洁员,生活服务,东莞市龙泉房地产开发有限公司,,4-5千,3-4年,东莞
业务员,机械/设备/重工,江苏正恒轻工机械有限公司,大专,8-15万/年,无需经验,南通
区域销售主管,服装/纺织/皮革,西安丽迈服饰有限公司,,8千-1.2万,3-4年,西安
电子工程师助理（包吃住）,贸易/进出口,宁波瑞宜乐灯饰有限公司,本科,5-8千·13薪,1年,宁波
客服助理,生活服务,东莞市龙泉房地产开发有限公司,高中,3.4-4.5千,1年,东莞
生产主管,机械/设备/重工,江苏正恒轻工机械有限公司,大专,5-9千,1年,南通
生产操作人员,新能源,蒲城祥火环保新能源有限公司,中技/中专,4.5-5.5千,1年,渭南
QE工程师,贸易/进出口,宁波瑞宜乐灯饰有限公司,大专,7千-1.2万·13薪,3-4年,宁波
财务专员,电子技术/半导体/集成电路,东莞市德晟智能科技有限公司,大专,6.5-8千,2年,东莞
品质主管/品质工程师,贸易/进出口,深圳市一个快速成型有限公司,大专,8千-1万,3-4年,东莞
生产操作班长,新能源,蒲城祥火环保新能源有限公司,大专,6-8千,2年,渭南
人事主管,建筑/建材/工程,南京菡铭消防工程有限公司,本科,8千-1万,5-7年,南京
财务专员,电子技术/半导体/集成电路,东莞市德晟智能科技有限公司,大专,6.5-8千,2年,东莞
业务员,房地产,深圳利好集团股份有限公司,高中,5千-1万,无需经验,深圳
安全资料员,新能源,蒲城祥火环保新能源有限公司,本科,4.5-6千,3-4年,渭南
生产操作工,仪器仪表/工业自动化,广州利玛印刷包装有限公司,,5-8千,2年,广州
采购文员,汽车,南京长冈精密科技有限公司,中技/中专,5-6.5千,3-4年,南京
财务主管,房地产,深圳利好集团股份有限公司,大专,8千-1万,3-4年,深圳
安全主管,建筑/建材/工程,上海雷海筑艺建设工程有限公司,大专,8千-1.2万,5-7年,琼海
商品专员,服装/纺织/皮革,西安丽迈服饰有限公司,大专,5-6千·14薪,2年,西安
保洁员,生活服务,东莞市龙泉房地产开发有限公司,,4-5千,3-4年,东莞
交五险商超巡店理货员(江岸江汉片区),快速消费品(食品、饮料、化妆品),武汉市友者友德商贸有限公司,初中及以下,3-4.5千,无需经验,武汉
业务员,机械/设备/重工,江苏正恒轻工机械有限公司,大专,8-15万/年,无需经验,南通
商品主管（年14薪）,服装/纺织/皮革,西安丽迈服饰有限公司,大专,6-8千,3-4年,西安
客服助理,生活服务,东莞市龙泉房地产开发有限公司,高中,3.4-4.5千,1年,东莞
电子工程师助理（包吃住）,贸易/进出口,宁波瑞宜乐灯饰有限公司,本科,5-8千·13薪,1年,宁波
生产主管,机械/设备/重工,江苏正恒轻工机械有限公司,大专,5-9千,1年,南通
销售经理,服装/纺织/皮革,西安丽迈服饰有限公司,大专,1.5-2万,5-7年,西安
生产操作班长,新能源,蒲城祥火环保新能源有限公司,大专,6-8千,2年,渭南
财务专员,电子技术/半导体/集成电路,东莞市德晟智能科技有限公司,大专,6.5-8千,2年,东莞
品质主管/品质工程师,贸易/进出口,深圳市一个快速成型有限公司,大专,8千-1万,3-4年,东莞
区域销售主管,服装/纺织/皮革,西安丽迈服饰有限公司,,8千-1.2万,3-4年,西安
安全资料员,新能源,蒲城祥火环保新能源有限公司,本科,4.5-6千,3-4年,渭南
财务专员,电子技术/半导体/集成电路,东莞市德晟智能科技有限公司,大专,6.5-8千,2年,东莞
人事主管,建筑/建材/工程,南京菡铭消防工程有限公司,本科,8千-1万,5-7年,南京
业务员,房地产,深圳利好集团股份有限公司,高中,5千-1万,无需经验,深圳
仓库打包员,仪器仪表/工业自动化,广州利玛印刷包装有限公司,高中,5-6千,1年,广州
采购文员,汽车,南京长冈精密科技有限公司,中技/中专,5-6.5千,3-4年,南京
硫化班长,原材料和加工,佛山市扬辰橡塑科技有限公司,中技/中专,6-9千,1年,佛山
质检员,家居/室内设计/装潢,广州奥舒普门窗有限公司,高中,4.5-6千,2年,广州
FPC组装（1-2名）,电子技术/半导体/集成电路,深圳有泽芯材科技有限公司,中技/中专,5-5.8千,3-4年,深圳
市场营销总监,环保,澳克莱环境科技股份有限公司,本科,30-40万/年,5-7年,宁波
标日/肉禽蛋师傅,互联网/电子商务,上海盒马网络科技有限公司,大专,5.5-6千,1年,上海
大区经理,家居/室内设计/装潢,广州奥舒普门窗有限公司,本科,7千-1万,2年,广州
操作工,服装/纺织/皮革,苏州川海服饰有限公司,,6-8千,无需经验,苏州
PMC专员,环保,澳克莱环境科技股份有限公司,大专,6-8千,2年,宁波
外贸业务经理,家具/家电/玩具/礼品,佛山市金星徽电器有限公司,大专,1.5-2万,1年,佛山
员工食堂厨师,汽车,深圳市汉东汽车贸易有限公司,,4-4.5千,2年,深圳
助理,服装/纺织/皮革,苏州川海服饰有限公司,大专,1-1.5万,无需经验,苏州
资深包装设计师,快速消费品(食品、饮料、化妆品),广东艾圣日用化学品有限公司,大专,8千-1.4万,3-4年,广州
国内销售主管,家具/家电/玩具/礼品,佛山市金星徽电器有限公司,大专,1-1.5万,3-4年,佛山
总经理,建筑/建材/工程,吉安市永安交通设施有限公司,大专,25-40万/年,5-7年,吉安
销售业务员(可接受应届毕业生）,服装/纺织/皮革,苏州川海服饰有限公司,大专,1-1.5万,无需经验,苏州
招聘专员,汽车,广东粤宝汽车销售服务有限公司,大专,5-6千,1年,广州
结构工程师,家具/家电/玩具/礼品,佛山市金星徽电器有限公司,大专,9千-1.2万,3-4年,佛山
注塑部技术员,电子技术/半导体/集成电路,东莞市誉晟电子科技有限公司,高中,5-8千,5-7年,东莞
助理,服装/纺织/皮革,苏州川海服饰有限公司,大专,8千-1万,无需经验,苏州
业务跟单员,机械/设备/重工,宁波市旭马吊索工具有限公司,大专,4.5-9千,1年,宁波
区域销售经理,通信/电信/网络设备,广东视腾电子科技有限公司,大专,1-1.1万,3-4年,东莞
核工业机械设计工程师,机械/设备/重工,成都爱屋安防科技有限公司,本科,8千-1.2万,2年,成都
抖音中控,服装/纺织/皮革,广州一站式源头服饰有限公司,大专,5-7千,1年,广州
清洁工,服装/纺织/皮革,广州市信和勇邦服饰有限公司,,3.7-4.5千,1年,广州
外贸业务员,通信/电信/网络设备,广东视腾电子科技有限公司,本科,8千-1.2万,2年,东莞
1688运营,快速消费品(食品、饮料、化妆品),广州市匠心品牌管理有限公司,大专,6-8千,2年,广州
总经理助理,机械/设备/重工,嘉力臣工程设备（深圳）有限公司,本科,7-9千,2年,深圳
期货QA,服装/纺织/皮革,广州市信和勇邦服饰有限公司,高中,7-9千,2年,广州
行政/后勤管理,电子技术/半导体/集成电路,咸阳金钻数码有限公司,大专,3-5千,2年,咸阳
华东销售经理,快速消费品(食品、饮料、化妆品),重庆多味多食品科技开发股份有限公司,大专,1-1.5万,3-4年,重庆
生产跟单,家具/家电/玩具/礼品,惠州市明晓智能家居有限公司,大专,5-7千,2年,惠州
服装QA,服装/纺织/皮革,广州市信和勇邦服饰有限公司,中技/中专,7-9千,2年,广州
测试员（小家电）,机械/设备/重工,佛山市宝索机械制造有限公司,大专,8千-1.4万,3-4年,佛山
网站维护及低代码程序开发员,快速消费品(食品、饮料、化妆品),重庆多味多食品科技开发股份有限公司,大专,4-5千,1年,重庆
喷砂,机械/设备/重工,东莞市朝瑞自动化设备制造有限公司,初中及以下,4.5-6千,1年,东莞
结构工程师/音箱/耳机,电子技术/半导体/集成电路,深圳市狂热者数码科技有限公司,大专,1.2-1.5万,3-4年,深圳
作业员直招,电子技术/半导体/集成电路,艺唯科技股份有限公司,初中及以下,6-7千,1年,昆山
成都+川南业务经理,快速消费品(食品、饮料、化妆品),重庆多味多食品科技开发股份有限公司,高中,6千-1.2万,3-4年,成都
人事专员,汽车,成都奔沃汽车销售服务有限公司,大专,3-4.5千,2年,成都
工业/产品设计,电子技术/半导体/集成电路,深圳市狂热者数码科技有限公司,大专,1.2-1.5万,2年,深圳
喷砂,机械/设备/重工,东莞市朝瑞自动化设备制造有限公司,初中及以下,4.5-6千,1年,东莞
网站维护及低代码程序开发员,快速消费品(食品、饮料、化妆品),重庆多味多食品科技开发股份有限公司,大专,4-5千,1年,重庆
结构工程师/音箱/耳机,电子技术/半导体/集成电路,深圳市狂热者数码科技有限公司,大专,1.2-1.5万,3-4年,深圳
服装资深设计师,计算机软件,杭州珈研文化创意有限公司,大专,1.5-2.8万,3-4年,杭州
作业员直招,电子技术/半导体/集成电路,艺唯科技股份有限公司,初中及以下,6-7千,1年,昆山
成都+川南业务经理,快速消费品(食品、饮料、化妆品),重庆多味多食品科技开发股份有限公司,高中,6千-1.2万,3-4年,成都
工业/产品设计,电子技术/半导体/集成电路,深圳市狂热者数码科技有限公司,大专,1.2-1.5万,2年,深圳
人事专员,汽车,成都奔沃汽车销售服务有限公司,大专,3-4.5千,2年,成都
SMT目检,电子技术/半导体/集成电路,艺唯科技股份有限公司,高中,6-7千,1年,昆山
食品研发员,快速消费品(食品、饮料、化妆品),重庆多味多食品科技开发股份有限公司,本科,6千-1.2万,2年,重庆
品质主管,电子技术/半导体/集成电路,佛山市紫凌光电科技有限公司,大专,9千-1.5万,3-4年,佛山
人事行政文员,贸易/进出口,深圳博创新材科技有限公司,大专,4.2-5千,3-4年,深圳
外贸跟单（毛衫）,计算机软件,思宏时装（中山）有限公司,大专,6-8千,3-4年,中山
华南销售主管,快速消费品(食品、饮料、化妆品),重庆多味多食品科技开发股份有限公司,高中,6千-1.2万,3-4年,重庆
就业老师,教育/培训/院校,长沙学医职用教育科技有限公司,大专,3.5-7千,1年,长沙
资料员,房地产,乐至县德源房地产开发有限公司,大专,5-6千,3-4年,资阳
外贸跟单（毛衫）,计算机软件,思宏时装（中山）有限公司,大专,6-8千,3-4年,中山
华中销售主管,快速消费品(食品、饮料、化妆品),重庆多味多食品科技开发股份有限公司,高中,6千-1.2万,3-4年,重庆
品质文员,印刷/包装/造纸,广东顺德晶纬玻璃制品有限公司,中技/中专,4.5-5千,1年,佛山
建筑设计师（幕墙）,建筑/建材/工程,珠海玉华建筑装饰工程有限公司,大专,7千-1.2万,2年,珠海
急招外贸业务员（包吃住，高提成）,服装/纺织/皮革,深圳市裕福华手袋制品有限公司,大专,1-1.5万,1年,深圳
污水处理工程师,家具/家电/玩具/礼品,拓浦精工智能制造（邵阳）有限公司,本科,6千-1.2万,3-4年,邵阳
机械工程师,机械/设备/重工,广东葆德科技有限公司,大专,8千-1.1万,3-4年,佛山
英语翻译,医疗设备/器械,深圳市一诺牙科技术有限公司,大专,5.5-8千,1年,深圳
箱包手袋出纸格师傅（包吃住）,服装/纺织/皮革,深圳市裕福华手袋制品有限公司,,7千-1.2万,3-4年,深圳
污水处理工程师,家具/家电/玩具/礼品,拓浦精工智能制造（邵阳）有限公司,本科,6千-1.2万,3-4年,邵阳
销售专员,机械/设备/重工,广东葆德科技有限公司,大专,8千-1.5万,2年,佛山
平面磨操作工,机械/设备/重工,浙江万楹恒辉螺纹科技有限公司,高中,6-9千,1年,宁波
金融专员,汽车,武汉建银天翔汽车销售服务有限公司,大专,5-8千,1年,武汉
（手袋类）打样跟单,贸易/进出口,深圳市捷希科技有限公司,高中,5-6.5千,2年,东莞
CNC加工中心操作工,机械/设备/重工,广东葆德科技有限公司,高中,7-8千,2年,佛山
PLC电气工程师,机械/设备/重工,广州凯能电器科技有限公司,本科,5-8千,1年,广州
区域销售经理,快速消费品(食品、饮料、化妆品),佛山市顺德区顺味食品有限公司,大专,7.5千-1.5万,3-4年,佛山
船务文员,贸易/进出口,深圳市捷希科技有限公司,高中,5-6千,2年,东莞
仓管员,机械/设备/重工,广东葆德科技有限公司,高中,4-5千,3-4年,佛山
IPQC（巡检）,仪器仪表/工业自动化,宁波江北瑞利特电子有限公司,大专,5-8千,无需经验,宁波
总经理助理,计算机软件,广东德一实业有限公司,大专,6-8千,3-4年,惠州
汽车质量工程师（哈勃）,通信/电信/网络设备,昆山哈勃电波电子科技有限公司,大专,1-1.5万,3-4年,昆山
生产主管,印刷/包装/造纸,台山市世昌智能科技有限公司,大专,1.2-1.8万,3-4年,江门
外贸经理/外贸主管（元器件）,贸易/进出口,深圳市誉鸿伟业贸易有限公司,本科,1.5-2.5万·13薪,3-4年,深圳
幕墙项目安全员,建筑/建材/工程,青岛振华幕墙有限公司,大专,6-7千,3-4年,青岛
前厅主管,机械/设备/重工,嘉力臣工程设备（深圳）有限公司,中技/中专,4-5千,2年,赣州
网站维护及低代码程序开发员,快速消费品(食品、饮料、化妆品),重庆多味多食品科技开发股份有限公司,大专,4-5千,1年,重庆
测试员（小家电）,机械/设备/重工,佛山市宝索机械制造有限公司,大专,8千-1.4万,3-4年,佛山
人事主管,建筑/建材/工程,青岛振华幕墙有限公司,本科,6-8千,3-4年,青岛
结构工程师/音箱/耳机,电子技术/半导体/集成电路,深圳市狂热者数码科技有限公司,大专,1.2-1.5万,3-4年,深圳
成都+川南业务经理,快速消费品(食品、饮料、化妆品),重庆多味多食品科技开发股份有限公司,高中,6千-1.2万,3-4年,成都
服装资深设计师,计算机软件,杭州珈研文化创意有限公司,大专,1.5-2.8万,3-4年,杭州
作业员直招,电子技术/半导体/集成电路,艺唯科技股份有限公司,初中及以下,6-7千,1年,昆山
工业/产品设计,电子技术/半导体/集成电路,深圳市狂热者数码科技有限公司,大专,1.2-1.5万,2年,深圳
